Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
CELA2B,0.027147766636280764,0.03908070175438596,-0.016663963335903472,0.13915760474008024,0.8564930551839952,Not Significant
FKBP1A,12.05456189608022,11.984366666666668,0.007778396445481951,0.13946800391438655,0.8555254147362468,Not Significant
CDK18,8.319130446672744,8.130765789473685,0.029459482690340006,0.13950569414974234,0.8554080655993939,Not Significant
SPTBN4,5.399862625341842,5.640970175438597,-0.053353081807586876,0.13958106804271891,0.8551734828743802,Not Significant
SIX6,0.17616453965360074,0.11825964912280702,0.07283469328356591,0.1398110441129515,0.85445852095181,Not Significant
PTPN20A,0.18922051048313585,0.041528070175438594,0.19131452881982686,0.13983991132033985,0.8543688601179908,Not Significant
NELL1,1.3753569735642661,0.7441605263157894,0.44561151420157735,0.1398404674847882,0.8543671328666764,Not Significant
C17orf104,3.6920331814038283,3.453061403508772,0.07541571062118815,0.13984509908332096,0.8543527490161972,Not Significant
KRTAP7-1,0.036135004557885146,0.052942105263157895,-0.02321412061943604,0.14009404210054568,0.8535803339353247,Not Significant
C20orf111,9.75404065633546,9.661451754385963,0.012474929777003232,0.14014730768877873,0.8534152408729276,Not Significant
PFDN4,8.415123701002734,8.263400877192984,0.02343810175567246,0.14033646743472952,0.852829459778936,Not Significant
SFT2D1,8.82852388331814,8.803277192982458,0.0037106422262330875,0.14045005066519248,0.8524780997973298,Not Significant
NINL,8.070285050136736,7.984087719298245,0.013775876703661451,0.14060160560898602,0.8520097198343938,Not Significant
SLC45A1,5.372412762078396,5.528919298245614,-0.03500449092907479,0.14090510481747062,0.8510732726543153,Not Significant
POU2F3,6.5283980856882415,6.056185087719298,0.09345451263326096,0.14101904509576796,0.8507222304549118,Not Significant
CSMD3,1.026493072014585,0.5988087719298245,0.34198784994384623,0.14109925497479528,0.8504752793795254,Not Significant
MC3R,0.08321285323609846,0.09914649122807018,-0.02106691461423284,0.1413343914364036,0.8497521467594447,Not Significant
C9orf84,1.5639624430264356,1.2498798245614038,0.18852718632733192,0.14140174978180386,0.8495452163108301,Not Significant
AVEN,7.498798723792159,7.592764035087719,-0.015863342208738793,0.14158977616186913,0.8489681048156457,Not Significant
SLC30A9,10.591643026435733,10.536869298245616,0.006833291536794959,0.1416278775518646,0.8488512531765566,Not Significant
RPL38,12.455096080218778,12.483697368421053,-0.0030634595595750444,0.1418185733740871,0.8482668877308936,Not Significant
GPR56,11.428555332725614,11.271263157894738,0.01837484824254129,0.1418185780853338,0.8482668733035279,Not Significant
FEM1A,9.993822698268003,9.968629824561404,0.0033097988365208236,0.14208584645527658,0.8474491811331379,Not Significant
AZU1,2.2369198723792163,1.8150807017543862,0.20144537153417583,0.14227193126345228,0.8468807731399306,Not Significant
SPERT,1.058398906107566,0.5538184210526316,0.40570467498785284,0.1425496945440812,0.8460337089610601,Not Significant
F11,0.12510492251595262,0.14161315789473686,-0.02101432075719717,0.14331033265500837,0.8437224959021764,Not Significant
TMEM106B,10.57575934366454,10.665723684210526,-0.01116897368848392,0.14335113752819642,0.8435988564652566,Not Significant
TRIM49,0.1425148587055606,0.04178684210526316,0.1331528071307659,0.14340271879265307,0.8434426147389751,Not Significant
LOC442421,4.091278486782133,3.8377429824561404,0.07369385696820313,0.143466607049583,0.8432491725309568,Not Significant
LCT,1.6355207839562442,1.6614956140350878,-0.014149119465009973,0.1434898225270204,0.8431789015578849,Not Significant
C3orf79,0.028526162260711033,0.04678771929824561,-0.025390412532123912,0.14352561476013656,0.8430705842522733,Not Significant
FAM81A,5.0880677301732,4.858477192982456,0.05545869856914078,0.14365917979964204,0.8426666174342969,Not Significant
ASMTL,9.238559981768459,9.35933859649123,-0.016919075980778974,0.1436977188054068,0.8425501262157233,Not Significant
KLK15,0.1499580674567001,0.08107105263157895,0.08911990880267973,0.14373200290583452,0.8424465224852897,Not Significant
ARGFXP2,0.8723216043755697,0.9579078947368422,-0.06448463366028066,0.14392567993507055,0.8418617101698465,Not Significant
CGB5,0.2529344576116682,0.22557719298245613,0.03184959244198324,0.14451072173865046,0.8400999299372514,Not Significant
MYO3B,3.3738347310847767,2.7216771929824564,0.23294578218469197,0.14511512128097173,0.838287330865354,Not Significant
RAB5A,10.42145287146764,10.471694736842103,-0.006332358278629463,0.1451292485251184,0.8382450534962091,Not Significant
RPSAP9,4.320741659070191,4.220149122807018,0.027536336723069415,0.1454013231207121,0.8374316414727878,Not Significant
PRND,5.297227620783957,5.616094736842105,-0.07126307659912225,0.14544011709051374,0.837315784481407,Not Significant
PDZK1P1,4.074712488605288,4.143761403508772,-0.019497636219824158,0.14575169416432385,0.8363863884595752,Not Significant
ANKLE1,3.347922151321787,3.3628982456140353,-0.004960717193240051,0.14621983866839858,0.8349936996100134,Not Significant
POLR2E,10.917294439380129,11.018756140350876,-0.012230853963146496,0.14625890009096554,0.8348776969190215,Not Significant
C2orf14,1.339849772105743,0.7887710526315788,0.3874471592773243,0.146327973933034,0.834672640631985,Not Significant
OR2G6,0.010917228805834093,0.0,0.015664878071935902,0.1463865790410539,0.8344987382748533,Not Significant
HTATSF1,11.028339197812214,10.941458771929826,0.010458370039644485,0.14661083551447932,0.833833931262097,Not Significant
C5orf51,9.908586235186872,9.857606140350878,0.00675808273909476,0.1466499781921628,0.8337179972659321,Not Significant
KBTBD10,4.516382315405652,4.764895614035086,-0.06357203802603059,0.14684584017599786,0.8331383515872003,Not Significant
SULT1C2,2.832606927985415,2.6239824561403506,0.08075007172880867,0.14690531176166538,0.8329625008259831,Not Significant
LEFTY1,2.6892425706472194,2.4395894736842108,0.10108826569877731,0.14696206154147262,0.8327947645016076,Not Significant
LOC84740,3.3327615314494072,2.634897368421053,0.25337220494655777,0.14704163918526697,0.8325596645192517,Not Significant
AP3S1,9.967194895168642,9.908669298245615,0.007719447254478565,0.14735595176176483,0.8316323181439474,Not Significant
ELAVL4,1.3147865086599817,1.3446096491228072,-0.018468609652180747,0.1473751215668567,0.8315758236556787,Not Significant
PTPRT,8.02349644484959,8.918844736842106,-0.13648553692132345,0.1475131588362984,0.8311692369394337,Not Significant
GRIN1,4.211492433910665,3.772312280701754,0.12700813124558577,0.14755162859227186,0.8310559926382095,Not Significant
IL13RA1,11.90200255241568,11.862247368421052,0.004452266415261014,0.14767055704049467,0.8307060868783307,Not Significant
LOC653113,5.337486235186873,5.411658771929824,-0.01678693876473972,0.14767057414487028,0.8307060365749008,Not Significant
DCDC2B,0.5192773928896992,0.37622631578947363,0.1426675683142068,0.14767208700260173,0.8307015873310148,Not Significant
DPPA3,0.07045724703737466,0.033379824561403516,0.05085655476829009,0.14816664217985462,0.8292495611872537,Not Significant
C2orf68,9.688530902461258,9.729555263157893,-0.005526704268063802,0.14838026978288407,0.8286238436263265,Not Significant
?|26823,0.5018101185050137,0.5931666666666666,-0.08519478296082773,0.14841170266667372,0.8285318524048758,Not Significant
GIGYF1,10.150265633546036,10.208795614035088,-0.007553188797869405,0.14885487623422985,0.8272369340308162,Not Significant
PLEK,8.681421148587056,8.53853245614035,0.021451519628604244,0.14889448692031407,0.8271213824654997,Not Significant
PLA2G1B,0.7107998176845943,0.5892947368421053,0.10628425935275072,0.14900922699246885,0.8267868382464996,Not Significant
CCDC67,2.0509891522333636,1.6781491228070176,0.18804075641082704,0.1490860159123941,0.8265630909326711,Not Significant
SSX3,0.09213290793072014,0.0259859649122807,0.09013744121860856,0.1490925996286115,0.8265439126853048,Not Significant
LOC401397,9.223383956244303,9.155217543859651,0.009651664457259396,0.14952919923472724,0.8252739924345818,Not Significant
SCARNA15,0.02405843208751139,0.011396491228070176,0.017949358359620842,0.1495886319569836,0.8251014095861621,Not Significant
IKBKAP,10.111807474931632,10.073708771929823,0.004955022304166871,0.14964843922928472,0.8249278083102175,Not Significant
OR5H2,0.01582506836827712,0.029741228070175436,-0.019629854446168053,0.14968290490639655,0.8248277970434783,Not Significant
SLC9A8,9.228970191431175,9.26739298245614,-0.005409002029465209,0.14992695074173695,0.8241202917257314,Not Significant
NANOS3,2.4258720145852326,2.2418315789473686,0.07966211423809841,0.1499649884270508,0.8240101216626711,Not Significant
LOC152225,1.9413523245214221,1.2024043859649125,0.41740021707354785,0.15039443207708034,0.8227682419555539,Not Significant
TMEM87A,11.328979216043757,11.41603859649123,-0.010151591372622545,0.15048515065419465,0.8225063526091043,Not Significant
LOC647121,5.4320459434822235,5.351495614035088,0.018181362079804968,0.15064493833320602,0.8220454560310362,Not Significant
PABPN1L,0.2939346399270738,0.18440964912280702,0.12759659582268149,0.15067881048823378,0.8219478169293177,Not Significant
C2orf85,0.7385122151321787,0.7539859649122809,-0.012783999873329469,0.15068155798152427,0.8219398980302188,Not Significant
C11orf52,8.314375569735642,8.133400877192983,0.028306898486911126,0.15068490562497097,0.8219302495573334,Not Significant
PTGES,9.346161896080218,9.463207894736842,-0.016229560463201245,0.15092486324526735,0.8212392089934735,Not Significant
CAPN8,6.739615587967184,6.6231640350877194,0.021871991892841374,0.1510418526733866,0.8209026959744099,Not Significant
VCX,0.47292999088422977,0.17823508771929825,0.3220614379078924,0.15118536797344687,0.8204902387017905,Not Significant
RUNDC3A,3.3882419325432998,2.798658771929825,0.20815294399657472,0.15124520272353434,0.8203183916423599,Not Significant
C4orf22,0.37225551504102095,0.3097684210526316,0.06723738472890232,0.15131648022433636,0.8201137693944055,Not Significant
PELO,8.786174931631724,8.84407543859649,-0.008510641986774394,0.15136551904242299,0.8199730455434199,Not Significant
SEZ6L,3.0230299908842295,2.3304245614035084,0.2725763897076882,0.151695340499318,0.8190277588738685,Not Significant
KCNG1,4.161588605287147,4.1047552631578945,0.015973362962057966,0.15180681401046925,0.8187087342328305,Not Significant
QRICH2,6.05994740200547,6.071292982456141,-0.0023166000611231866,0.15196803927465888,0.8182477398588843,Not Significant
PEX6,9.533379945305379,9.44818157894737,0.011716567050825414,0.15200826884814173,0.8181327869404624,Not Significant
FAM170A,0.4021348222424795,0.3171596491228071,0.0901948572294217,0.1520665467061686,0.817966316380104,Not Significant
SRCRB4D,5.015956244302644,5.157404385964912,-0.03352824635625882,0.15245135927907594,0.8168686990469094,Not Significant
SYNCRIP,12.040363628076573,12.077188596491228,-0.0040683165146452,0.15265306403577117,0.816294474166021,Not Significant
YIPF4,9.353226526891522,9.285164912280703,0.009515519669398778,0.1527742000085096,0.8159499817550806,Not Significant
FSCB,0.16034229717411125,0.07078947368421053,0.11587559659163443,0.1530464097519093,0.815176853869475,Not Significant
WFDC6,1.310302096627165,0.7694596491228071,0.38477264890888657,0.1532200161565107,0.8146844962015186,Not Significant
LOC727924,0.1124504102096627,0.07996315789473685,0.0427589295747299,0.1533578784366857,0.8142939081478187,Not Significant
ADAMTS2,8.67315578851413,8.977599122807018,-0.044706072277427164,0.15366476392913508,0.8134257069017705,Not Significant
CTCF,10.548226253418415,10.584514912280703,-0.004526356020768567,0.15382707325067002,0.8129672228659187,Not Significant
ADAD1,0.0643190519598906,0.013957894736842105,0.06993294904104423,0.1541112243875535,0.8121657291462548,Not Significant
TMEM185B,9.106635278030994,9.155447368421052,-0.0069510225773624125,0.15447774652674942,0.8111340745350838,Not Significant
CC2D1B,9.514466636280767,9.456180701754388,0.00801968998588657,0.1545184852785614,0.8110195578297459,Not Significant
SDHA,11.143604010938922,11.082480701754386,0.007279961512909645,0.1546407435362144,0.810676070820562,Not Significant
GJA8,0.04429425706472197,0.012060526315789473,0.04523271299764843,0.1547678576171955,0.8103192291112989,Not Significant
RPS10P7,5.999886052871467,5.824121052631579,0.03668819868898251,0.1548446807916544,0.8101037088897605,Not Significant
BIN2,7.3025883318140385,7.163500877192982,0.024373189174706586,0.1549671391959067,0.8097603842741838,Not Significant
AMELY,0.0015331814038286235,0.021192105263157898,-0.028044070258602272,0.1551573391363366,0.8092276769213946,Not Significant
TCTA,9.988429808568823,9.902533333333334,0.011321845826847695,0.15537583735660462,0.8086165178297978,Not Significant
UBTFL1,0.020320692798541474,0.004108771929824561,0.023107110665921547,0.1555024629591055,0.8082627279163869,Not Significant
SNORA49,0.07414977210574293,0.042362280701754386,0.043338382809915414,0.15589713921666853,0.8071618542390879,Not Significant
PLEKHA3,8.46849516864175,8.532680701754387,-0.009746818108957698,0.15590836965636473,0.8071305698784674,Not Significant
LHPP,8.601259981768461,8.67994298245614,-0.011774805258555733,0.15607251616623966,0.8066735679704657,Not Significant
FAM41AY1,0.0014247948951686417,0.004558771929824562,-0.004507890173744958,0.15610884104204464,0.8065725004798878,Not Significant
SNORD8,0.0034953509571558797,0.013328947368421053,-0.014068645655242502,0.15610884104204464,0.8065725004798878,Not Significant
MIER3,9.21741586144029,9.331033333333334,-0.01595419996653409,0.1562778778629028,0.8061024948025685,Not Significant
PMS2L11,4.927776298997266,4.829968421052633,0.024002935730241846,0.15640119406653624,0.8057599355822569,Not Significant
SLC7A9,2.231713035551504,2.058401754385965,0.07952116481048085,0.15650518170061378,0.8054712789052052,Not Significant
VWA3B,1.9311628076572471,1.882766666666667,0.024019034166954962,0.1566171461115625,0.8051606940404545,Not Significant
GBX1,0.10848723792160436,0.15519561403508772,-0.05954500935728196,0.15663205320323145,0.8051193591053798,Not Significant
CHRNA5,5.267715496809481,4.969185087719299,0.07040570628663013,0.15668921256155702,0.8049609019759237,Not Significant
RPA4,0.6491764813126709,0.7018359649122806,-0.045346194085373416,0.15671523179215302,0.8048887906290635,Not Significant
NBPF15,7.805481494986326,8.025280701754385,-0.03556990837216986,0.15673039107087475,0.8048467827615202,Not Significant
MOS,0.011379671832269827,0.0,0.01632468650298366,0.15706331121347597,0.8039252509777844,Not Significant
IFNA16,0.008724977210574292,0.0,0.012532885942244753,0.15706331121347597,0.8039252509777844,Not Significant
OR6K2,0.011581312670920692,0.0,0.016612290901836906,0.15706331121347597,0.8039252509777844,Not Significant
REG1B,0.02656918869644485,0.0,0.03783086546443834,0.15706331121347597,0.8039252509777844,Not Significant
OR2AK2,0.04008541476754786,0.06604736842105263,-0.03556953234451184,0.15727103306016582,0.803351260470139,Not Significant
AGAP3,10.324102370100274,10.21972105263158,0.013359888639812148,0.15763836120048347,0.8023380886839179,Not Significant
SLC22A6,0.03338368277119416,0.01397719298245614,0.027350806065171387,0.15776509497159097,0.8019890767796545,Not Significant
PRR21,0.01697520510483136,0.03624912280701755,-0.027086375224698464,0.15797498164435075,0.8014116864261212,Not Significant
RRH,2.1185572470373746,1.963164912280702,0.07373982213650633,0.158045993355453,0.8012165095407812,Not Significant
SLC43A2,9.325260164083865,9.24381403508772,0.01142516569921768,0.15805241688576188,0.8011988586847345,Not Significant
